time,temperature_2m,rain (mm),precipitation (mm),relative_humidity_2m,wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m,apparent_temperature,weather_code
2023-06-18T14:00,26.9,0.4,0.4,65,10.3,14.3,295,29.3,51
2023-06-18T15:00,24.7,0.3,0.3,76,6.8,9.7,333,27.7,51
2023-06-18T16:00,23.1,0.2,0.2,86,7.2,9.5,351,26.2,51
2023-06-18T17:00,22.9,0.1,0.1,84,5.5,7,12,26,51
2023-06-18T18:00,21.8,0,0,88,1.8,3.1,111,25.3,3
2023-06-18T19:00,21.8,0.3,0.3,90,5.2,9.8,208,24.9,51
2023-06-18T20:00,21.6,0.8,0.8,93,1.8,2.8,40,25.4,53
2023-06-18T21:00,21.4,0,0,96,2.3,5.6,135,25.3,3
2023-06-18T22:00,21.3,0,0,96,3.5,5.9,133,25,3
2023-06-18T23:00,21.2,0,0,95,4,3.3,174,24.7,3
2023-06-19T00:00,20.8,0.2,0.2,96,1.4,4,260,24.5,51
2023-06-19T01:00,21,0.1,0.1,93,3.2,6.3,301,24.4,51
2023-06-19T02:00,21,0,0,92,3.1,4.6,309,24.2,1
2023-06-19T03:00,20.5,0,0,93,2.2,4.1,232,23.8,1
2023-06-19T04:00,20.3,0,0,93,2.8,4.6,18,23.4,1
2023-06-19T05:00,20.6,0,0,92,3.7,4.1,142,23.5,1
2023-06-19T06:00,21.7,0,0,91,0.8,1.3,304,25.5,1
2023-06-19T07:00,22.9,0,0,86,0.8,1,315,26.8,1
2023-06-19T08:00,24.2,0.4,0.4,79,4.4,5.7,305,27.6,51
2023-06-19T09:00,25.4,0.5,0.5,73,5.6,7,305,28.9,53
2023-06-19T10:00,26.5,0.4,0.4,68,7.4,9.5,307,30.5,51
2023-06-19T11:00,26.8,0.2,0.2,69,8.9,11.8,308,31.2,51
2023-06-19T12:00,27.5,0,0,70,10,13.5,304,32.5,1
2023-06-19T13:00,26.8,0,0,72,9.5,13.5,326,30.8,1
2023-06-19T14:00,25.8,0.1,0.1,78,8,11,308,29.3,51
2023-06-19T15:00,24.8,0.1,0.1,81,6.6,9.2,318,28.4,51
2023-06-19T16:00,24.9,0,0,79,3.4,3.9,326,28.7,1
2023-06-19T17:00,23.3,0,0,85,2.5,3.2,360,27.1,1
2023-06-19T18:00,22.7,0,0,88,1.5,1.5,346,26.7,1
2023-06-19T19:00,21.8,0,0,94,4,4.4,189,25.5,1
2023-06-19T20:00,21.3,0.2,0.2,96,2.1,5,330,25.2,51
2023-06-19T21:00,21.4,0.3,0.3,93,6.6,9,175,24.4,51
2023-06-19T22:00,20.7,0.5,0.5,93,4.3,4.9,216,23.7,53
2023-06-19T23:00,20.5,0.1,0.1,94,2,2.7,67,23.8,51
2023-06-20T00:00,20.5,0.1,0.1,94,3.7,5.4,138,23.6,51
2023-06-20T01:00,20.1,0,0,95,4,4.8,153,23,0
2023-06-20T02:00,19.8,0,0,96,2.5,0.8,207,22.9,1
2023-06-20T03:00,19.7,0.6,0.6,95,4.8,9.2,301,22.4,53
2023-06-20T04:00,19.7,0.1,0.1,96,1.8,4.5,331,22.8,51
2023-06-20T05:00,20.7,0,0,90,2.6,3.8,131,23.7,0
2023-06-20T06:00,22.1,0,0,88,4.5,1.9,202,25.3,0
2023-06-20T07:00,23.5,0,0,81,1.6,1.8,37,27.1,0
2023-06-20T08:00,25.2,0,0,74,1,0.5,45,29,0
2023-06-20T09:00,27.4,0,0,65,6.1,8.2,293,31.1,0
2023-06-20T10:00,24.6,0.2,0.2,79,7.6,11.2,266,29.2,51
2023-06-20T11:00,24.7,1.7,1.7,77,8.4,11.2,318,27.5,61
2023-06-20T12:00,25.2,0.8,0.8,77,5.2,6.8,328,29.7,53
2023-06-20T13:00,26.7,0,0,73,8.7,11.3,323,31.5,0
2023-06-20T14:00,26.5,1,1,69,7.6,10.3,335,30.7,55
2023-06-20T15:00,26.5,0.4,0.4,63,7.9,10.7,303,28.8,51
2023-06-20T16:00,25.9,0.2,0.2,70,5.8,7.7,332,29,51
2023-06-20T17:00,25.4,0.1,0.1,65,2.9,3.9,338,28,51
2023-06-20T18:00,24.3,0,0,76,1.8,2.9,60,27.8,0
2023-06-20T19:00,23.2,0,0,78,1.6,1.4,90,26.5,1
2023-06-20T20:00,22.3,0,0,81,2.9,3.1,159,25.2,0
2023-06-20T21:00,21.4,0,0,86,3.7,3.7,191,24.2,0
2023-06-20T22:00,20.8,0,0,90,3.8,3.9,202,23.7,0
2023-06-20T23:00,20.6,0,0,93,3.7,3.2,207,23.6,0
2023-06-21T00:00,20.4,0,0,94,2.2,0.8,207,23.6,1
2023-06-21T01:00,20.4,0,0,93,3,2.4,117,23.5,0
2023-06-21T02:00,20.1,0,0,94,3.6,3.1,216,23,0
2023-06-21T03:00,20.2,0,0,92,1.8,0.5,315,23.2,0
2023-06-21T04:00,20.1,0,0,91,1.8,0.5,225,23,1
2023-06-21T05:00,21.4,0,0,89,1.3,1.5,315,24.8,0
2023-06-21T06:00,22.4,0,0,86,1.8,1.8,217,25.9,0
2023-06-21T07:00,23.5,0,0,82,2.2,2.6,344,27.1,0
2023-06-21T08:00,25.3,0,0,74,1.3,1.8,281,29.1,0
2023-06-21T09:00,27.2,0,0,66,4.7,6.2,291,31.2,0
2023-06-21T10:00,28.1,0.2,0.2,64,7.9,10.7,310,32.6,51
2023-06-21T11:00,28.2,0,0,62,10.6,14.4,328,32.3,1
2023-06-21T12:00,26.8,0.8,0.8,60,7.9,11.1,245,29.1,53
2023-06-21T13:00,27,0.2,0.2,66,7.1,9.7,318,30.8,51
2023-06-21T14:00,26.4,0.6,0.6,69,9.7,13.2,325,29.5,53
2023-06-21T15:00,26.1,0.1,0.1,72,6.6,9,307,29.4,51
2023-06-21T16:00,25.9,0,0,74,7.1,10,322,29.2,2
2023-06-21T17:00,25.6,0,0,75,6.5,8.7,355,28.9,1
2023-06-21T18:00,24.6,0,0,83,2.6,5.1,39,28.9,1
2023-06-21T19:00,23.7,0,0,89,1.3,2.2,81,28.2,0
2023-06-21T20:00,22.4,0.6,0.6,86,5.9,9.3,234,25.4,53
2023-06-21T21:00,22,0.3,0.3,92,6.2,7.9,177,25.2,51
2023-06-21T22:00,21.6,0.3,0.3,95,4,4.7,180,25.2,51
2023-06-21T23:00,21.1,0.1,0.1,98,2.3,1.9,248,24.9,51
2023-06-22T00:00,21.1,0.1,0.1,98,2.5,1.8,217,25,51
2023-06-22T01:00,21,0,0,98,1.8,3,284,25,1
2023-06-22T02:00,20.8,0.1,0.1,98,1.3,4.1,345,24.7,51
2023-06-22T03:00,20.6,0,0,100,0.7,0.4,90,24.6,3
2023-06-22T04:00,20,0,0,100,1,2.4,27,23.7,3
2023-06-22T05:00,21.1,0,0,98,2,3.1,45,25,3
2023-06-22T06:00,22.4,0,0,90,2.7,3.4,162,26.2,1
2023-06-22T07:00,24,0,0,82,1.8,3.1,144,28,1
2023-06-22T08:00,25.2,0,0,77,3.2,3.4,328,29.1,0
2023-06-22T09:00,26.5,0.1,0.1,74,4.7,5.6,345,31,51
2023-06-22T10:00,26.1,0.3,0.3,71,5.6,6.8,295,29.4,51
2023-06-22T11:00,27.5,0.1,0.1,70,6.2,8.1,315,32.6,51
2023-06-22T12:00,27.9,0.2,0.2,68,7.8,10.2,337,32.6,51
2023-06-22T13:00,27.7,0.8,0.8,65,4.9,6.7,306,31.8,53
2023-06-22T14:00,27,0.3,0.3,68,6.6,9.4,274,30.5,51
2023-06-22T15:00,26.2,0.1,0.1,72,7.6,10.3,331,29.4,51
2023-06-22T16:00,26,0.1,0.1,73,3.1,4.1,232,29.8,51
2023-06-22T17:00,26.2,0.1,0.1,72,2.9,3.6,354,30,51
2023-06-22T18:00,25,0.2,0.2,79,1.3,1.9,292,29.3,51
2023-06-22T19:00,23.6,0.2,0.2,85,1.5,3.7,241,27.7,51
2023-06-22T20:00,22.8,0.1,0.1,92,1.5,3.1,21,27.1,51
2023-06-22T21:00,22.6,0.1,0.1,91,2.4,4.3,138,26.7,51
2023-06-22T22:00,22,0.9,0.9,92,1.1,1.8,191,26,53
2023-06-22T23:00,21.5,2.2,2.2,96,1.3,1.1,90,25.6,61
2023-06-23T00:00,21.6,0.1,0.1,95,0.8,2.3,141,25.7,51
2023-06-23T01:00,21.2,0,0,98,2.1,1.9,338,25.2,3
2023-06-23T02:00,21.3,0,0,96,3.1,4.6,141,25.1,3
2023-06-23T03:00,21.3,0,0,97,2.1,5.9,128,25.2,3
2023-06-23T04:00,21.3,0.1,0.1,97,2.9,6.2,100,25.2,51
2023-06-23T05:00,21.7,0.1,0.1,97,1.8,2.2,270,25.8,51
2023-06-23T06:00,22.1,0.1,0.1,94,1,1.5,14,26.4,51
2023-06-23T07:00,23.3,0.2,0.2,88,3.1,3.3,49,27.3,51
2023-06-23T08:00,24.6,0.1,0.1,83,2.2,2.5,360,28.8,51
2023-06-23T09:00,25.9,0,0,76,3.4,4.2,31,30.3,1
2023-06-23T10:00,26.8,0.3,0.3,72,4,4.7,4,32,51
2023-06-23T11:00,27.2,0.2,0.2,69,2.9,3.6,354,32.2,51
2023-06-23T12:00,27.8,0.4,0.4,67,6.3,8.2,299,32.8,51
2023-06-23T13:00,27.3,0.4,0.4,68,6.8,9.4,293,31.2,51
2023-06-23T14:00,26.1,1.2,1.2,74,5.8,8,288,29.6,55
2023-06-23T15:00,24.6,2.9,2.9,81,4.9,6.4,232,28.2,63
2023-06-23T16:00,24.6,0.6,0.6,83,0.4,0.8,207,29.2,53
2023-06-23T17:00,26.7,0.1,0.1,71,5.4,7.9,313,30.3,51
2023-06-23T18:00,25.7,0,0,78,2.3,5.9,317,30,2
2023-06-23T19:00,24.7,0.1,0.1,85,1.1,3.5,294,29.5,51
2023-06-23T20:00,23.8,0.5,0.5,87,1.1,3.9,248,28.2,53
2023-06-23T21:00,22.6,1.5,1.5,93,1.8,4,243,26.9,61
2023-06-23T22:00,22.4,0.5,0.5,96,0.4,0.8,243,27.1,53
2023-06-23T23:00,21.4,2.1,2.1,98,1.1,2.8,40,25.6,61
2023-06-24T00:00,21.3,0.1,0.1,98,0.8,2.1,121,25.5,51
2023-06-24T01:00,21.3,0.3,0.3,97,1.4,2.5,172,25.3,51
2023-06-24T02:00,21.7,0.4,0.4,95,3.6,6.2,216,25.5,51
2023-06-24T03:00,21.3,0,0,97,1.8,2.5,262,25.3,3
2023-06-24T04:00,21.3,0,0,96,1.6,2.5,135,25.2,3
2023-06-24T05:00,22.1,0,0,90,1.1,2,225,26,3
2023-06-24T06:00,21.9,5.7,5.7,93,2.5,4,117,25.7,63
2023-06-24T07:00,21.7,1.4,1.4,94,2.2,2.7,23,25.5,61
2023-06-24T08:00,22,1.6,1.6,93,1.3,1.5,104,26.1,61
2023-06-24T09:00,22.7,1.5,1.5,91,5.8,7.6,93,26.3,61
2023-06-24T10:00,23.5,0.8,0.8,88,2.9,4.5,119,27.7,53
2023-06-24T11:00,25.8,0.3,0.3,81,2.8,3.3,319,30.4,51
2023-06-24T12:00,26.4,0.5,0.5,76,7,8.9,291,31.3,53
2023-06-24T13:00,26.3,0.6,0.6,78,5.7,8,288,31,53
2023-06-24T14:00,25.7,0.2,0.2,80,3.3,5.1,309,30.2,51
2023-06-24T15:00,25.4,0.5,0.5,80,3.3,4.4,279,29.6,53
2023-06-24T16:00,25.5,0.2,0.2,78,2.1,2.9,210,29.8,51
2023-06-24T17:00,25.1,0.1,0.1,78,1.1,1.8,180,29.4,51
2023-06-24T18:00,23.8,0.2,0.2,85,1.8,4.3,246,28,51
2023-06-24T19:00,23.1,0.4,0.4,88,0.8,3.1,249,27.3,51
2023-06-24T20:00,22.5,0.4,0.4,91,1.6,3,166,26.6,51
2023-06-24T21:00,22.2,1.6,1.6,93,4,6.5,186,26,61
2023-06-24T22:00,21.7,2.9,2.9,94,2.9,4.5,119,25.5,63
2023-06-24T23:00,21.5,4,4,94,4,7.1,150,25,63
2023-06-25T00:00,21.7,0.8,0.8,93,2.6,6.3,156,25.5,53
2023-06-25T01:00,21.4,1.3,1.3,95,2.5,4.7,184,25.1,61
2023-06-25T02:00,21.1,2.5,2.5,97,1.1,2.2,189,25.1,63
2023-06-25T03:00,21.1,0.5,0.5,97,3.6,5,69,24.7,53
2023-06-25T04:00,20.9,0,0,97,3.3,5.4,143,24.5,3
2023-06-25T05:00,21.1,5.4,5.4,96,3.3,5.2,74,24.6,63
2023-06-25T06:00,22,0,0,90,3.7,5,150,25.5,3
2023-06-25T07:00,23.7,0,0,82,3.5,5.2,164,27.3,1
2023-06-25T08:00,25.5,0,0,75,1.1,0.8,333,29.6,1
2023-06-25T09:00,26.6,0,0,73,3.9,4.6,321,31.3,1
2023-06-25T10:00,27.6,0.1,0.1,71,6,7.1,330,32.9,51
2023-06-25T11:00,24.3,6.8,6.8,79,3.8,5.1,309,27.8,63
2023-06-25T12:00,24.7,1.1,1.1,79,4.6,6.4,142,28.2,55
2023-06-25T13:00,25.6,0.2,0.2,76,3.6,4.2,59,29.4,51
2023-06-25T14:00,26.3,0.2,0.2,75,4,5.1,352,30.8,51
2023-06-25T15:00,24.3,1.2,1.2,80,5.9,7.5,343,27.6,55
2023-06-25T16:00,23.6,0.2,0.2,85,1.5,1.6,117,27.8,51
2023-06-25T17:00,23.6,0,0,86,3.6,4.8,318,27.4,3
2023-06-25T18:00,23,0,0,90,1.9,4.8,243,27.3,3
2023-06-25T19:00,21.7,0,0,95,2.2,2.5,188,25.7,3
2023-06-25T20:00,21.5,0,0,96,2.2,2.5,135,25.5,3
2023-06-25T21:00,21.6,0,0,96,4.1,6,123,25.3,1
2023-06-25T22:00,21.1,0,0,97,3.4,5.4,110,24.8,2
2023-06-25T23:00,21,0,0,96,2.9,4,85,24.6,3
2023-06-26T00:00,20.6,0,0,96,4.7,6.4,133,23.7,3
2023-06-26T01:00,20.3,0,0,96,4,4.8,138,23.4,3
2023-06-26T02:00,20.2,0,0,95,2.5,1.8,143,23.3,3
2023-06-26T03:00,19.7,0,0,96,0.7,2.6,304,23,3
2023-06-26T04:00,19.9,0,0,95,0.7,1.8,323,23.2,3
2023-06-26T05:00,20.9,0,0,95,0.7,2.2,360,24.6,3
2023-06-26T06:00,22.1,0,0,90,2.6,2.9,97,25.7,2
2023-06-26T07:00,23.3,0,0,82,2.3,2.8,50,26.8,2
2023-06-26T08:00,24.4,0,0,77,2.9,3.2,360,28,1
2023-06-26T09:00,25.9,0,0,70,5.1,5.8,360,29.7,0
2023-06-26T10:00,26.9,0,0,69,3.3,4,355,31.9,3
2023-06-26T11:00,27.7,0,0,66,1.9,2.6,326,33.2,3
2023-06-26T12:00,24.4,5.5,5.5,76,2.5,2.8,130,27.8,63
2023-06-26T13:00,26.1,0.1,0.1,72,4,4,350,29.8,51
2023-06-26T14:00,26,0.5,0.5,73,4.6,6,343,29.8,53
2023-06-26T15:00,26.1,1.3,1.3,69,2.5,3.6,264,29.6,61
2023-06-26T16:00,25,0.2,0.2,75,1.4,0.7,90,28.7,51
2023-06-26T17:00,24.8,0.1,0.1,75,2.3,2.9,30,28.3,51
2023-06-26T18:00,23.8,0,0,83,1.1,2.3,108,27.9,0
2023-06-26T19:00,22.8,0,0,88,1.1,2.3,129,26.9,0
2023-06-26T20:00,21.8,0,0,90,6.5,8.7,156,24.8,1
2023-06-26T21:00,21.3,0.1,0.1,86,7.9,13.5,164,23.5,51
2023-06-26T22:00,20.9,0.3,0.3,85,3.9,6.4,142,23.4,51
2023-06-26T23:00,20.5,0.1,0.1,89,2.2,0.4,180,23.4,51
2023-06-27T00:00,20.2,0,0,91,3.6,4.3,132,22.9,2
2023-06-27T01:00,19.9,0.1,0.1,95,0.8,1.9,338,23.2,51
2023-06-27T02:00,19.5,0,0,96,1.6,2.5,82,22.5,1
2023-06-27T03:00,19.3,0,0,95,3.6,5.7,145,22,1
2023-06-27T04:00,18.9,0,0,96,3.6,5.1,141,21.4,1
2023-06-27T05:00,20.2,0,0,95,4,4.9,107,23.1,1
2023-06-27T06:00,21.8,0,0,90,3.5,4.6,135,25.2,0
2023-06-27T07:00,23.6,0,0,79,2.3,3.7,151,27,0
2023-06-27T08:00,25.4,0,0,72,0.7,0.8,333,29.1,1
2023-06-27T09:00,26.2,0.1,0.1,70,0.5,0.4,90,30.7,51
2023-06-27T10:00,26,1.7,1.7,68,1.6,1.9,338,29.7,61
2023-06-27T11:00,24.7,4.2,4.2,78,5.5,6.9,313,28.1,63
2023-06-27T12:00,25.9,0.9,0.9,71,5.7,7,35,29.5,53
2023-06-27T13:00,25.2,2.8,2.8,75,5.1,5.8,360,29.3,63
2023-06-27T14:00,26.1,0.8,0.8,75,4.2,5,30,30.2,53
2023-06-27T15:00,25,5,5,73,6.1,8.2,119,27.9,63
2023-06-27T16:00,25.4,0,0,73,3.4,4.3,24,28.9,3
2023-06-27T17:00,23.8,0.1,0.1,85,2,2.9,300,27.9,51
2023-06-27T18:00,23.6,0.5,0.5,85,1.8,4.4,125,27.7,53
2023-06-27T19:00,23.6,0.1,0.1,82,0.4,0.7,180,27.5,51
2023-06-27T20:00,22.2,0,0,91,3.7,7.7,152,25.9,3
2023-06-27T21:00,21.8,0.2,0.2,94,3.5,5.5,148,25.5,51
2023-06-27T22:00,21.2,0.1,0.1,96,2.5,2.2,180,24.9,51
2023-06-27T23:00,20.9,0.1,0.1,96,4.3,5.5,148,24.2,51
2023-06-28T00:00,20.8,0.4,0.4,95,4.7,7.7,139,24,51
2023-06-28T01:00,20.8,0.1,0.1,95,1.9,2.8,140,24.4,51
2023-06-28T02:00,20.6,0,0,96,0.8,1,225,24.3,2
2023-06-28T03:00,20.7,0.1,0.1,95,1.3,2.6,146,24.3,51
2023-06-28T04:00,20.6,0.1,0.1,96,1.6,2.7,157,24.2,51
2023-06-28T05:00,20.4,0.1,0.1,96,2.6,4.9,107,23.7,51
2023-06-28T06:00,21.6,0,0,93,2.3,4.7,90,25.4,1
2023-06-28T07:00,23.2,0,0,85,2.1,2.5,82,27,1
2023-06-28T08:00,24.6,0,0,79,3.1,3.7,29,28.4,0
2023-06-28T09:00,25.2,0.7,0.7,75,3.2,3.6,360,28.8,53
2023-06-28T10:00,26.5,3.8,3.8,70,2.4,2.3,342,30.8,63
2023-06-28T11:00,24.9,8.2,8.2,76,5.8,7.6,273,28.1,65
2023-06-28T12:00,24.4,4.7,4.7,80,2.3,2.3,342,28.3,63
2023-06-28T13:00,24.4,0.4,0.4,77,6.2,7.7,349,27.5,51
2023-06-28T14:00,25.4,1.2,1.2,72,6.2,8,355,28.5,55
2023-06-28T15:00,25.2,0.7,0.7,73,2.3,2.5,315,28.7,53
2023-06-28T16:00,24.7,0,0,78,3.6,4.4,351,28.3,3
2023-06-28T17:00,23.4,1.6,1.6,85,1.8,1.8,11,27.4,61
2023-06-28T18:00,21.9,5.9,5.9,91,4.8,7.3,147,25.3,63
2023-06-28T19:00,21.6,0.8,0.8,93,2.9,6.2,159,25.2,53
2023-06-28T20:00,21,0.1,0.1,95,5.7,9.7,149,24.2,51
2023-06-28T21:00,21.1,0.4,0.4,94,4.8,9.1,162,24.4,51
2023-06-28T22:00,21.1,0.3,0.3,95,2.7,4.7,157,24.7,51
2023-06-28T23:00,21,0.1,0.1,96,1.3,1.5,76,24.8,51
2023-06-29T00:00,20.5,0,0,98,1.8,3.1,111,24.1,2
2023-06-29T01:00,20.4,0,0,96,3.7,6.8,162,23.6,1
2023-06-29T02:00,20.2,0.5,0.5,95,4.7,8.1,167,23.1,53
2023-06-29T03:00,20.2,0.8,0.8,94,4.8,7.9,156,22.9,53
2023-06-29T04:00,20.1,0.1,0.1,93,4.2,6.3,149,22.8,51
2023-06-29T05:00,20.8,0,0,96,4.4,6.9,141,24,2
2023-06-29T06:00,21.9,0,0,91,4.1,6.5,124,25.3,1
2023-06-29T07:00,23.4,0,0,82,4.9,6.8,115,26.6,2
2023-06-29T08:00,24.6,0,0,77,5.2,6.5,109,27.8,2
2023-06-29T09:00,26.1,0,0,71,4.3,5.9,104,29.5,2
2023-06-29T10:00,26.2,0.8,0.8,67,4,5.5,101,29.2,53
2023-06-29T11:00,23.7,11.7,11.7,79,5.4,7.6,188,26.7,65
2023-06-29T12:00,24.7,0.3,0.3,75,0.8,1.6,153,28.5,51
2023-06-29T13:00,26.9,0.5,0.5,66,4.3,5.9,104,31.4,53
2023-06-29T14:00,27.1,0,0,64,6.4,8.8,81,30.3,3
2023-06-29T15:00,26.8,0.2,0.2,65,6.3,8.6,105,29.6,51
2023-06-29T16:00,24,3.2,3.2,79,7.3,10.2,162,26.9,63
2023-06-29T17:00,22.9,0.1,0.1,86,3.5,5.4,132,26.4,51
2023-06-29T18:00,22.4,0.6,0.6,91,3.7,7.1,131,26.1,53
2023-06-29T19:00,21.9,1.6,1.6,94,4.8,9.7,117,25.5,61
2023-06-29T20:00,21.7,1.1,1.1,94,5.4,10.5,139,25.1,55
2023-06-29T21:00,21.6,1.4,1.4,93,4.8,9.7,129,25,61
2023-06-29T22:00,21.3,0,0,95,5.4,10.2,132,24.6,3
2023-06-29T23:00,21,0.1,0.1,95,4.8,9.1,124,24.3,51
2023-06-30T00:00,21,1,1,95,6.9,13.1,122,23.9,55
2023-06-30T01:00,20.9,2.1,2.1,95,6.6,13.8,137,23.8,61
2023-06-30T02:00,20.7,4.1,4.1,95,6.1,11.9,125,23.6,63
2023-06-30T03:00,20.7,4.5,4.5,95,7.4,14.7,121,23.4,63
2023-06-30T04:00,20.7,4,4,95,6.1,12.3,140,23.6,63
2023-06-30T05:00,20.7,2.9,2.9,95,3.1,6,147,24.1,63
2023-06-30T06:00,21.2,1.2,1.2,94,4.9,8.1,122,24.4,55
2023-06-30T07:00,21.6,0.7,0.7,93,5.6,9.2,135,24.8,53
2023-06-30T08:00,22.3,0.4,0.4,88,5.6,8.2,131,25.4,51
2023-06-30T09:00,23.1,0.5,0.5,87,4.9,7.4,129,26.6,53
2023-06-30T10:00,23.1,1.2,1.2,86,3.9,5.3,118,26.8,55
2023-06-30T11:00,23.2,1.1,1.1,87,3.7,4.9,107,27,55
2023-06-30T12:00,23.7,0.5,0.5,85,4.1,5.4,86,27.4,53
2023-06-30T13:00,23.9,0.2,0.2,86,3.6,4.6,39,27.9,51
2023-06-30T14:00,23.5,0.6,0.6,88,2.7,3.9,124,27.7,53
2023-06-30T15:00,23.7,0.5,0.5,90,0.5,1.1,270,28.4,53
2023-06-30T16:00,24.3,0.1,0.1,86,2.5,2.9,60,28.7,51
2023-06-30T17:00,21.3,0.1,0.1,96,0.7,1.5,225,25.3,51
2023-06-30T18:00,21.6,0.6,0.6,94,3.4,5.9,142,25.3,53
2023-06-30T19:00,21.6,0.1,0.1,95,3.6,7,168,25.2,51
2023-06-30T20:00,21,0,0,97,2.3,4.3,156,24.8,3
2023-06-30T21:00,20.6,0,0,97,2.9,4,175,24.1,3
2023-06-30T22:00,20.7,0.1,0.1,98,2.8,4.8,117,24.4,51
2023-06-30T23:00,20.8,0.5,0.5,96,4.6,6.7,144,24,53
2023-07-01T00:00,20.7,1.6,1.6,96,3,3.6,135,24.1,61
2023-07-01T01:00,20.7,1.8,1.8,96,3.9,5.4,143,24,61
2023-07-01T02:00,20.7,0.9,0.9,95,3,5.5,148,24.1,53
2023-07-01T03:00,20.6,2.1,2.1,94,3.1,5,150,23.8,61
2023-07-01T04:00,20.5,0.8,0.8,95,4.8,8.3,146,23.4,53
2023-07-01T05:00,21,0.1,0.1,94,4.8,8.9,133,24.2,51
2023-07-01T06:00,21.1,0.2,0.2,95,6,9.3,144,24.3,51
2023-07-01T07:00,21.5,1.6,1.6,94,5.2,9,151,24.9,61
2023-07-01T08:00,21.9,3.2,3.2,92,5.4,8.7,138,25.3,63
2023-07-01T09:00,22.2,6.2,6.2,92,6.1,11,128,25.5,63
2023-07-01T10:00,22.2,3.5,3.5,93,6.4,11.3,127,25.6,63
2023-07-01T11:00,22.2,1.6,1.6,90,7.1,11.9,125,25.2,61
2023-07-01T12:00,22.7,2.1,2.1,88,5.6,9.2,129,26.1,61
2023-07-01T13:00,22.9,1.6,1.6,89,4.5,7.4,113,26.5,61
2023-07-01T14:00,24.7,0.4,0.4,81,4.3,6.2,100,28.6,51
2023-07-01T15:00,26.2,0.1,0.1,73,0,1.1,162,30.5,51
2023-07-01T16:00,25.7,0.1,0.1,73,2.2,2.5,270,29.5,51
2023-07-01T17:00,24.9,0.4,0.4,76,3.5,5,240,28.4,51
2023-07-01T18:00,23.4,0.2,0.2,90,1.3,2.8,230,27.9,51
2023-07-01T19:00,21.9,0.2,0.2,93,0.4,1.8,259,26.1,51
2023-07-01T20:00,21.8,0.8,0.8,96,2.6,3.6,143,25.9,53
2023-07-01T21:00,21.6,0.3,0.3,96,1.6,0.4,180,25.7,51
2023-07-01T22:00,21.4,0.3,0.3,97,1.8,2.7,157,25.4,51
2023-07-01T23:00,21.1,0.2,0.2,98,2.9,3.8,131,24.9,51
2023-07-02T00:00,21,0.2,0.2,97,3,3.9,146,24.7,51
2023-07-02T01:00,20.9,0.1,0.1,96,3.3,5,150,24.4,51
2023-07-02T02:00,20.7,0,0,96,2.5,3.5,156,24.2,3
2023-07-02T03:00,20.5,0,0,96,2.5,3.2,153,23.8,3
2023-07-02T04:00,20.5,0,0,95,2.5,3,166,23.9,3
2023-07-02T05:00,20.8,0,0,97,2.2,2.9,187,24.5,3
2023-07-02T06:00,21.6,0.1,0.1,94,1.5,1.8,143,25.6,51
2023-07-02T07:00,22.5,0.1,0.1,90,1.3,1.9,112,26.6,51
2023-07-02T08:00,22.8,0.1,0.1,88,2.6,3.6,90,26.7,51
2023-07-02T09:00,23.3,0.2,0.2,87,3.1,4.3,85,27.3,51
2023-07-02T10:00,24.6,0.1,0.1,80,3.5,4.7,86,28.5,51
2023-07-02T11:00,26.9,0.1,0.1,73,2.1,2.9,83,32.3,51
2023-07-02T12:00,27.8,0.1,0.1,68,2.1,2.6,74,32.9,51
2023-07-02T13:00,26.2,2.9,2.9,72,5.6,7.4,293,29.6,63
2023-07-02T14:00,25.4,0.7,0.7,81,4.6,6.4,308,29.6,53
2023-07-02T15:00,25.3,1,1,84,4.7,5.4,4,29.8,55
2023-07-02T16:00,24.5,2.3,2.3,83,2.5,3.4,342,28.7,61
2023-07-02T17:00,23.5,0.8,0.8,85,2.3,2.2,360,27.4,53
2023-07-02T18:00,22.4,0.6,0.6,94,2.9,5.1,309,26.5,53
2023-07-02T19:00,22.1,1,1,96,2.6,3.8,139,26.3,55
2023-07-02T20:00,22,0.3,0.3,96,3.1,6.5,124,26.1,51
2023-07-02T21:00,21.8,0.2,0.2,96,3.1,6.7,126,25.8,51
2023-07-02T22:00,21.5,0,0,95,3.5,6.1,140,25.1,3
2023-07-02T23:00,20.9,0,0,96,3.3,5.9,137,24.4,3
2023-07-03T00:00,20.5,0,0,96,4,5.5,157,23.7,3
2023-07-03T01:00,20.4,0,0,96,4,4.9,163,23.5,3
2023-07-03T02:00,20.5,0,0,97,2.9,3.6,127,23.9,3
2023-07-03T03:00,20.1,0,0,97,3.7,5.7,125,23.2,3
2023-07-03T04:00,19.9,0,0,97,4.5,6.1,135,22.8,3
2023-07-03T05:00,20,0,0,98,5.5,4.4,145,22.9,3
2023-07-03T06:00,21.5,0,0,96,5.2,6.1,152,25,3
2023-07-03T07:00,23.5,0,0,87,2.3,3.6,143,27.7,3
2023-07-03T08:00,24.8,0.1,0.1,82,1.6,1.8,90,29.1,51
2023-07-03T09:00,24.2,0.4,0.4,84,2.3,2.6,34,28.4,51
2023-07-03T10:00,25.1,4.1,4.1,79,3.2,3.7,29,29.1,63
2023-07-03T11:00,26.9,0.2,0.2,75,1.9,2.6,74,32.9,51
